Year,yield(t/ha),State,County
2021,2.20416,KANSAS,NORTON
2020,2.184,KANSAS,NORTON
2018,3.21216,KANSAS,NORTON
2014,1.90176,KANSAS,NORTON
2010,1.65312,KANSAS,NORTON
2007,2.4192,KANSAS,NORTON
2006,2.016,KANSAS,NORTON
2005,2.2848,KANSAS,NORTON
2004,1.5456,KANSAS,NORTON
2003,1.9488,KANSAS,NORTON
2002,3.1584,KANSAS,NORTON
2001,2.8896,KANSAS,NORTON
2000,1.5456,KANSAS,NORTON
1999,2.7552,KANSAS,NORTON
1998,2.8224,KANSAS,NORTON
1997,3.4272,KANSAS,NORTON
1996,2.688,KANSAS,NORTON
1995,1.344,KANSAS,NORTON
1994,2.2848,KANSAS,NORTON
1993,2.016,KANSAS,NORTON
1992,2.016,KANSAS,NORTON
1991,3.2256,KANSAS,NORTON
1990,1.2768,KANSAS,NORTON
1989,1.4112,KANSAS,NORTON
1988,1.8816,KANSAS,NORTON
1987,1.0752,KANSAS,NORTON
1986,2.2848,KANSAS,NORTON
1985,2.2848,KANSAS,NORTON
1984,1.9824,KANSAS,NORTON
1983,1.20288,KANSAS,NORTON
1982,2.2848,KANSAS,NORTON
2021,2.36544,KANSAS,RAWLINS
2012,1.12224,KANSAS,RAWLINS
2011,1.28352,KANSAS,RAWLINS
2010,2.2512,KANSAS,RAWLINS
2006,2.7552,KANSAS,RAWLINS
2005,2.8896,KANSAS,RAWLINS
2002,2.352,KANSAS,RAWLINS
2000,2.4192,KANSAS,RAWLINS
1999,2.6208,KANSAS,RAWLINS
1998,3.5616,KANSAS,RAWLINS
1997,2.8896,KANSAS,RAWLINS
1996,3.8976,KANSAS,RAWLINS
1995,1.9488,KANSAS,RAWLINS
1994,3.2928,KANSAS,RAWLINS
1993,2.016,KANSAS,RAWLINS
1992,2.016,KANSAS,RAWLINS
1991,2.8224,KANSAS,RAWLINS
1990,1.2096,KANSAS,RAWLINS
1989,2.1504,KANSAS,RAWLINS
1988,1.4784,KANSAS,RAWLINS
1987,1.8816,KANSAS,RAWLINS
1986,1.8144,KANSAS,RAWLINS
1985,2.1504,KANSAS,RAWLINS
1984,2.57376,KANSAS,RAWLINS
1983,1.6128,KANSAS,RAWLINS
1982,2.23776,KANSAS,RAWLINS
1981,2.4192,KANSAS,RAWLINS
1980,2.06304,KANSAS,RAWLINS
2021,3.95136,KANSAS,SHERIDAN
2020,3.9984,KANSAS,SHERIDAN
2012,3.60192,KANSAS,SHERIDAN
2007,3.9648,KANSAS,SHERIDAN
2006,3.7632,KANSAS,SHERIDAN
2005,3.4272,KANSAS,SHERIDAN
2004,3.0912,KANSAS,SHERIDAN
2003,3.1584,KANSAS,SHERIDAN
2002,3.024,KANSAS,SHERIDAN
2001,3.024,KANSAS,SHERIDAN
2000,2.2848,KANSAS,SHERIDAN
1999,3.8976,KANSAS,SHERIDAN
1998,3.5616,KANSAS,SHERIDAN
1997,3.6288,KANSAS,SHERIDAN
1996,3.7632,KANSAS,SHERIDAN
1995,1.8816,KANSAS,SHERIDAN
1994,3.8976,KANSAS,SHERIDAN
1993,3.024,KANSAS,SHERIDAN
1992,2.4192,KANSAS,SHERIDAN
1991,3.1584,KANSAS,SHERIDAN
1990,2.688,KANSAS,SHERIDAN
1989,2.352,KANSAS,SHERIDAN
1988,1.9488,KANSAS,SHERIDAN
1987,2.8896,KANSAS,SHERIDAN
1986,2.2176,KANSAS,SHERIDAN
1985,2.8896,KANSAS,SHERIDAN
1984,2.63424,KANSAS,SHERIDAN
1983,2.37888,KANSAS,SHERIDAN
1982,2.54016,KANSAS,SHERIDAN
1981,2.95008,KANSAS,SHERIDAN
1980,2.07648,KANSAS,SHERIDAN
2017,2.98368,KANSAS,SHERMAN
2015,4.04544,KANSAS,SHERMAN
2013,3.58848,KANSAS,SHERMAN
2012,3.40704,KANSAS,SHERMAN
2011,3.3936,KANSAS,SHERMAN
2010,3.31296,KANSAS,SHERMAN
2007,4.0992,KANSAS,SHERMAN
2006,3.5616,KANSAS,SHERMAN
2005,3.36,KANSAS,SHERMAN
2004,2.352,KANSAS,SHERMAN
2003,2.9568,KANSAS,SHERMAN
2002,2.6208,KANSAS,SHERMAN
2001,3.024,KANSAS,SHERMAN
2000,2.9568,KANSAS,SHERMAN
1999,3.4272,KANSAS,SHERMAN
1998,3.2256,KANSAS,SHERMAN
1997,3.024,KANSAS,SHERMAN
1996,3.1584,KANSAS,SHERMAN
1995,1.9488,KANSAS,SHERMAN
1994,2.9568,KANSAS,SHERMAN
1993,2.352,KANSAS,SHERMAN
1992,2.2176,KANSAS,SHERMAN
1991,2.6208,KANSAS,SHERMAN
1990,2.7552,KANSAS,SHERMAN
1989,2.0832,KANSAS,SHERMAN
1988,2.6208,KANSAS,SHERMAN
1987,2.4192,KANSAS,SHERMAN
1986,2.4192,KANSAS,SHERMAN
1985,2.1504,KANSAS,SHERMAN
1984,2.41248,KANSAS,SHERMAN
1983,2.26464,KANSAS,SHERMAN
1982,2.04288,KANSAS,SHERMAN
1981,2.78208,KANSAS,SHERMAN
1980,2.27808,KANSAS,SHERMAN
2020,3.06432,KANSAS,THOMAS
2013,3.48096,KANSAS,THOMAS
2012,3.09792,KANSAS,THOMAS
2011,2.90304,KANSAS,THOMAS
2010,2.76192,KANSAS,THOMAS
2007,3.2928,KANSAS,THOMAS
2006,3.36,KANSAS,THOMAS
2005,2.8896,KANSAS,THOMAS
2004,2.2848,KANSAS,THOMAS
2003,2.7552,KANSAS,THOMAS
2002,2.688,KANSAS,THOMAS
2001,2.2848,KANSAS,THOMAS
2000,2.4864,KANSAS,THOMAS
1999,3.5616,KANSAS,THOMAS
1998,3.696,KANSAS,THOMAS
1997,3.4272,KANSAS,THOMAS
1996,3.5616,KANSAS,THOMAS
1995,2.4864,KANSAS,THOMAS
1994,3.4944,KANSAS,THOMAS
1993,2.8224,KANSAS,THOMAS
1992,2.688,KANSAS,THOMAS
1991,3.024,KANSAS,THOMAS
1990,2.688,KANSAS,THOMAS
1989,2.2176,KANSAS,THOMAS
1988,2.0832,KANSAS,THOMAS
1987,2.352,KANSAS,THOMAS
1986,2.2176,KANSAS,THOMAS
1985,2.5536,KANSAS,THOMAS
1984,2.3856,KANSAS,THOMAS
1983,2.06304,KANSAS,THOMAS
1982,2.4192,KANSAS,THOMAS
1981,2.37216,KANSAS,THOMAS
1980,2.4192,KANSAS,THOMAS
2019,3.3264,KANSAS,OTHER (COMBINED) COUNTIES
2018,4.14624,KANSAS,OTHER (COMBINED) COUNTIES
2017,3.29952,KANSAS,OTHER (COMBINED) COUNTIES
2016,3.50784,KANSAS,OTHER (COMBINED) COUNTIES
2015,3.27264,KANSAS,OTHER (COMBINED) COUNTIES
2014,3.43392,KANSAS,OTHER (COMBINED) COUNTIES
2013,2.19744,KANSAS,OTHER (COMBINED) COUNTIES
2012,1.12224,KANSAS,OTHER (COMBINED) COUNTIES
2011,2.63424,KANSAS,OTHER (COMBINED) COUNTIES
2010,3.34656,KANSAS,OTHER (COMBINED) COUNTIES
2007,3.0912,KANSAS,OTHER (COMBINED) COUNTIES
2006,2.0832,KANSAS,OTHER (COMBINED) COUNTIES
2004,1.9488,KANSAS,OTHER (COMBINED) COUNTIES
2003,2.688,KANSAS,OTHER (COMBINED) COUNTIES
2001,2.7552,KANSAS,OTHER (COMBINED) COUNTIES
2018,3.42048,KANSAS,GOVE
2015,3.14496,KANSAS,GOVE
2011,1.15584,KANSAS,GOVE
2010,1.68,KANSAS,GOVE
2007,2.9568,KANSAS,GOVE
2006,2.4192,KANSAS,GOVE
2005,1.7472,KANSAS,GOVE
2004,1.8144,KANSAS,GOVE
2003,2.8224,KANSAS,GOVE
2002,1.8144,KANSAS,GOVE
2001,2.4192,KANSAS,GOVE
2000,2.016,KANSAS,GOVE
1999,2.352,KANSAS,GOVE
1998,2.6208,KANSAS,GOVE
1997,2.688,KANSAS,GOVE
1996,3.2256,KANSAS,GOVE
1995,1.68,KANSAS,GOVE
1994,3.2928,KANSAS,GOVE
1993,2.5536,KANSAS,GOVE
1992,2.2176,KANSAS,GOVE
1991,2.688,KANSAS,GOVE
1990,2.2848,KANSAS,GOVE
1989,2.4192,KANSAS,GOVE
1988,2.7552,KANSAS,GOVE
1987,2.0832,KANSAS,GOVE
1986,1.7472,KANSAS,GOVE
1985,2.016,KANSAS,GOVE
1984,2.47968,KANSAS,GOVE
1983,1.2096,KANSAS,GOVE
1982,2.17728,KANSAS,GOVE
1981,2.2848,KANSAS,GOVE
1980,1.99584,KANSAS,GOVE
2007,2.4864,KANSAS,GREELEY
2004,2.016,KANSAS,GREELEY
2003,2.016,KANSAS,GREELEY
2000,2.1504,KANSAS,GREELEY
1999,2.4192,KANSAS,GREELEY
1998,2.8224,KANSAS,GREELEY
1997,2.6208,KANSAS,GREELEY
1996,2.352,KANSAS,GREELEY
1995,1.8816,KANSAS,GREELEY
1994,2.688,KANSAS,GREELEY
1993,2.5536,KANSAS,GREELEY
1992,2.2176,KANSAS,GREELEY
1991,2.8224,KANSAS,GREELEY
1990,1.0752,KANSAS,GREELEY
1989,1.8816,KANSAS,GREELEY
1988,1.2096,KANSAS,GREELEY
1987,2.0832,KANSAS,GREELEY
1986,2.688,KANSAS,GREELEY
1985,2.1504,KANSAS,GREELEY
1984,2.39232,KANSAS,GREELEY
1983,2.19072,KANSAS,GREELEY
1982,2.352,KANSAS,GREELEY
2011,1.41792,KANSAS,LANE
2010,2.08992,KANSAS,LANE
2007,3.024,KANSAS,LANE
2006,2.1504,KANSAS,LANE
2005,2.4864,KANSAS,LANE
2004,2.4864,KANSAS,LANE
2003,2.7552,KANSAS,LANE
2002,1.5456,KANSAS,LANE
2001,2.2176,KANSAS,LANE
2000,2.016,KANSAS,LANE
1999,3.024,KANSAS,LANE
1998,3.2256,KANSAS,LANE
1997,2.9568,KANSAS,LANE
1996,1.9488,KANSAS,LANE
1995,1.8144,KANSAS,LANE
1994,2.8896,KANSAS,LANE
1993,2.688,KANSAS,LANE
1992,2.6208,KANSAS,LANE
1991,3.0912,KANSAS,LANE
1990,2.0832,KANSAS,LANE
1989,2.6208,KANSAS,LANE
1988,3.0912,KANSAS,LANE
1987,2.016,KANSAS,LANE
1986,2.352,KANSAS,LANE
1985,2.0832,KANSAS,LANE
1984,2.60736,KANSAS,LANE
1983,1.46496,KANSAS,LANE
1982,2.2176,KANSAS,LANE
1981,2.84256,KANSAS,LANE
1980,1.7472,KANSAS,LANE
2006,1.5456,KANSAS,LOGAN
2005,1.5456,KANSAS,LOGAN
2004,1.6128,KANSAS,LOGAN
2003,2.2176,KANSAS,LOGAN
2002,1.4784,KANSAS,LOGAN
2001,3.024,KANSAS,LOGAN
2000,2.0832,KANSAS,LOGAN
1999,2.5536,KANSAS,LOGAN
1998,3.6288,KANSAS,LOGAN
1997,3.0912,KANSAS,LOGAN
1996,2.0832,KANSAS,LOGAN
1995,2.352,KANSAS,LOGAN
1994,3.4272,KANSAS,LOGAN
1993,2.352,KANSAS,LOGAN
1992,2.352,KANSAS,LOGAN
1991,2.6208,KANSAS,LOGAN
1990,3.1584,KANSAS,LOGAN
1989,2.016,KANSAS,LOGAN
1988,1.6128,KANSAS,LOGAN
1987,2.016,KANSAS,LOGAN
1986,1.8816,KANSAS,LOGAN
1985,2.2176,KANSAS,LOGAN
1984,2.57376,KANSAS,LOGAN
1983,2.19744,KANSAS,LOGAN
1982,2.2848,KANSAS,LOGAN
2006,1.8144,KANSAS,NESS
2005,2.016,KANSAS,NESS
2002,1.68,KANSAS,NESS
2001,2.0832,KANSAS,NESS
2000,0.8736,KANSAS,NESS
1999,2.0832,KANSAS,NESS
1998,2.5536,KANSAS,NESS
1997,2.352,KANSAS,NESS
1996,2.352,KANSAS,NESS
1995,2.352,KANSAS,NESS
1994,3.2256,KANSAS,NESS
1993,2.4192,KANSAS,NESS
1992,2.5536,KANSAS,NESS
1991,3.0912,KANSAS,NESS
1990,2.2176,KANSAS,NESS
1989,1.68,KANSAS,NESS
1988,1.9488,KANSAS,NESS
1987,1.008,KANSAS,NESS
1986,2.016,KANSAS,NESS
1985,2.0832,KANSAS,NESS
1984,2.4864,KANSAS,NESS
1983,1.43136,KANSAS,NESS
1982,2.1504,KANSAS,NESS
1981,2.8224,KANSAS,NESS
1980,1.4784,KANSAS,NESS
2018,3.4608,KANSAS,SCOTT
2015,4.2,KANSAS,SCOTT
2010,2.98368,KANSAS,SCOTT
2007,2.8224,KANSAS,SCOTT
2006,3.0912,KANSAS,SCOTT
2005,3.4272,KANSAS,SCOTT
2004,2.5536,KANSAS,SCOTT
2003,2.7552,KANSAS,SCOTT
2002,1.5456,KANSAS,SCOTT
2001,2.352,KANSAS,SCOTT
2000,2.0832,KANSAS,SCOTT
1999,1.9488,KANSAS,SCOTT
1998,3.2256,KANSAS,SCOTT
1997,2.7552,KANSAS,SCOTT
1996,2.4864,KANSAS,SCOTT
1995,1.68,KANSAS,SCOTT
1994,3.1584,KANSAS,SCOTT
1993,2.6208,KANSAS,SCOTT
1992,2.4192,KANSAS,SCOTT
1991,3.2256,KANSAS,SCOTT
1990,2.6208,KANSAS,SCOTT
1989,2.4864,KANSAS,SCOTT
1988,2.1504,KANSAS,SCOTT
1987,2.2176,KANSAS,SCOTT
1986,1.8816,KANSAS,SCOTT
1985,2.1504,KANSAS,SCOTT
1984,2.74176,KANSAS,SCOTT
1983,1.62624,KANSAS,SCOTT
1982,2.3856,KANSAS,SCOTT
1981,3.14496,KANSAS,SCOTT
1980,1.86144,KANSAS,SCOTT
2019,2.33856,KANSAS,TREGO
2010,3.40032,KANSAS,TREGO
2007,2.5536,KANSAS,TREGO
2006,1.9488,KANSAS,TREGO
2005,1.9488,KANSAS,TREGO
2004,2.0832,KANSAS,TREGO
2002,2.016,KANSAS,TREGO
2000,0.9408,KANSAS,TREGO
1999,3.4944,KANSAS,TREGO
1998,3.7632,KANSAS,TREGO
1997,3.0912,KANSAS,TREGO
1996,2.6208,KANSAS,TREGO
1995,1.68,KANSAS,TREGO
1993,1.7472,KANSAS,TREGO
1990,2.2848,KANSAS,TREGO
1989,2.4192,KANSAS,TREGO
1988,1.8816,KANSAS,TREGO
1987,1.8144,KANSAS,TREGO
1986,1.8816,KANSAS,TREGO
1985,1.2096,KANSAS,TREGO
1984,1.5792,KANSAS,TREGO
1983,1.5792,KANSAS,TREGO
1982,2.3856,KANSAS,TREGO
1980,2.016,KANSAS,TREGO
2004,2.016,KANSAS,WALLACE
2000,2.2176,KANSAS,WALLACE
1999,2.5536,KANSAS,WALLACE
1998,2.688,KANSAS,WALLACE
1997,2.7552,KANSAS,WALLACE
1996,2.5536,KANSAS,WALLACE
1995,1.8144,KANSAS,WALLACE
1994,2.2848,KANSAS,WALLACE
1993,2.4864,KANSAS,WALLACE
1992,2.4192,KANSAS,WALLACE
1991,2.8224,KANSAS,WALLACE
1990,2.1504,KANSAS,WALLACE
1989,1.8144,KANSAS,WALLACE
1988,1.9488,KANSAS,WALLACE
1987,1.6128,KANSAS,WALLACE
1986,2.0832,KANSAS,WALLACE
1985,1.9488,KANSAS,WALLACE
1984,2.4528,KANSAS,WALLACE
1983,1.86816,KANSAS,WALLACE
1982,2.3856,KANSAS,WALLACE
1981,3.04416,KANSAS,WALLACE
1980,2.67456,KANSAS,WALLACE
2018,3.528,KANSAS,WICHITA
2010,2.64096,KANSAS,WICHITA
2006,2.688,KANSAS,WICHITA
2005,2.688,KANSAS,WICHITA
2003,2.1504,KANSAS,WICHITA
2001,2.1504,KANSAS,WICHITA
2000,2.2176,KANSAS,WICHITA
1999,2.1504,KANSAS,WICHITA
1998,2.8224,KANSAS,WICHITA
1997,2.8896,KANSAS,WICHITA
1996,2.2176,KANSAS,WICHITA
1995,2.0832,KANSAS,WICHITA
1994,2.352,KANSAS,WICHITA
1993,3.2256,KANSAS,WICHITA
1992,3.024,KANSAS,WICHITA
1991,2.7552,KANSAS,WICHITA
1990,2.4192,KANSAS,WICHITA
1989,2.688,KANSAS,WICHITA
1988,2.8896,KANSAS,WICHITA
1987,1.9488,KANSAS,WICHITA
1986,2.352,KANSAS,WICHITA
1985,2.4192,KANSAS,WICHITA
1984,2.25792,KANSAS,WICHITA
1983,1.3104,KANSAS,WICHITA
1982,2.352,KANSAS,WICHITA
1981,3.11808,KANSAS,WICHITA
1980,2.21088,KANSAS,WICHITA
2019,2.70144,KANSAS,OTHER (COMBINED) COUNTIES
2018,3.31968,KANSAS,OTHER (COMBINED) COUNTIES
2017,3.2928,KANSAS,OTHER (COMBINED) COUNTIES
2016,3.54144,KANSAS,OTHER (COMBINED) COUNTIES
2015,3.2928,KANSAS,OTHER (COMBINED) COUNTIES
2014,3.44736,KANSAS,OTHER (COMBINED) COUNTIES
2013,2.66112,KANSAS,OTHER (COMBINED) COUNTIES
2012,1.88832,KANSAS,OTHER (COMBINED) COUNTIES
2011,2.62752,KANSAS,OTHER (COMBINED) COUNTIES
2010,1.95552,KANSAS,OTHER (COMBINED) COUNTIES
2007,1.9488,KANSAS,OTHER (COMBINED) COUNTIES
2006,1.8144,KANSAS,OTHER (COMBINED) COUNTIES
2005,2.0832,KANSAS,OTHER (COMBINED) COUNTIES
2004,2.1504,KANSAS,OTHER (COMBINED) COUNTIES
2003,2.4864,KANSAS,OTHER (COMBINED) COUNTIES
2002,1.6128,KANSAS,OTHER (COMBINED) COUNTIES
2001,2.8224,KANSAS,OTHER (COMBINED) COUNTIES
2007,2.4192,KANSAS,CLARK
2006,2.0832,KANSAS,CLARK
2005,2.5536,KANSAS,CLARK
2004,2.352,KANSAS,CLARK
2000,2.1504,KANSAS,CLARK
1999,2.016,KANSAS,CLARK
1998,2.7552,KANSAS,CLARK
1997,2.6208,KANSAS,CLARK
1996,2.5536,KANSAS,CLARK
1993,2.2176,KANSAS,CLARK
1992,3.1584,KANSAS,CLARK
1991,3.024,KANSAS,CLARK
1990,2.8224,KANSAS,CLARK
1989,2.4192,KANSAS,CLARK
1988,2.352,KANSAS,CLARK
1987,2.688,KANSAS,CLARK
1986,2.4864,KANSAS,CLARK
1985,2.5536,KANSAS,CLARK
1984,1.8144,KANSAS,CLARK
1983,1.99584,KANSAS,CLARK
1982,2.1504,KANSAS,CLARK
2019,3.77664,KANSAS,FINNEY
2016,4.58304,KANSAS,FINNEY
2012,2.82912,KANSAS,FINNEY
2007,3.696,KANSAS,FINNEY
2006,3.1584,KANSAS,FINNEY
2005,3.5616,KANSAS,FINNEY
2004,3.696,KANSAS,FINNEY
2003,3.8304,KANSAS,FINNEY
2002,3.6288,KANSAS,FINNEY
2001,3.36,KANSAS,FINNEY
2000,3.1584,KANSAS,FINNEY
1999,2.5536,KANSAS,FINNEY
1998,3.8976,KANSAS,FINNEY
1997,3.1584,KANSAS,FINNEY
1996,2.5536,KANSAS,FINNEY
1995,2.688,KANSAS,FINNEY
1994,3.36,KANSAS,FINNEY
1993,2.1504,KANSAS,FINNEY
1992,3.1584,KANSAS,FINNEY
1991,3.2928,KANSAS,FINNEY
1990,2.8896,KANSAS,FINNEY
1989,2.4192,KANSAS,FINNEY
1988,2.8224,KANSAS,FINNEY
1987,2.688,KANSAS,FINNEY
1986,2.7552,KANSAS,FINNEY
1985,2.5536,KANSAS,FINNEY
1984,2.27136,KANSAS,FINNEY
1983,1.82112,KANSAS,FINNEY
1982,2.26464,KANSAS,FINNEY
1981,2.57376,KANSAS,FINNEY
1980,2.74176,KANSAS,FINNEY
2020,4.13952,KANSAS,FORD
2013,3.21888,KANSAS,FORD
2011,2.93664,KANSAS,FORD
2010,3.35328,KANSAS,FORD
2009,4.1328,KANSAS,FORD
2007,3.5616,KANSAS,FORD
2006,3.36,KANSAS,FORD
2005,4.0992,KANSAS,FORD
2004,3.696,KANSAS,FORD
2003,3.1584,KANSAS,FORD
2002,2.6208,KANSAS,FORD
2001,3.2256,KANSAS,FORD
2000,2.8896,KANSAS,FORD
1999,4.032,KANSAS,FORD
1998,2.8224,KANSAS,FORD
1997,3.696,KANSAS,FORD
1996,3.5616,KANSAS,FORD
1995,3.1584,KANSAS,FORD
1994,3.9648,KANSAS,FORD
1993,3.2928,KANSAS,FORD
1992,3.4272,KANSAS,FORD
1991,2.9568,KANSAS,FORD
1990,2.9568,KANSAS,FORD
1989,3.024,KANSAS,FORD
1988,2.6208,KANSAS,FORD
1987,2.688,KANSAS,FORD
1986,2.6208,KANSAS,FORD
1985,2.688,KANSAS,FORD
1984,2.83584,KANSAS,FORD
1983,2.19072,KANSAS,FORD
1982,2.6208,KANSAS,FORD
1981,3.1584,KANSAS,FORD
1980,2.33184,KANSAS,FORD
2021,3.53472,KANSAS,GRANT
2005,2.2176,KANSAS,GRANT
2000,2.2176,KANSAS,GRANT
1999,3.2256,KANSAS,GRANT
1998,2.5536,KANSAS,GRANT
1997,2.7552,KANSAS,GRANT
1996,2.352,KANSAS,GRANT
1995,3.024,KANSAS,GRANT
1994,2.9568,KANSAS,GRANT
1993,3.2928,KANSAS,GRANT
1992,3.2928,KANSAS,GRANT
1991,3.4272,KANSAS,GRANT
1990,3.696,KANSAS,GRANT
1989,2.8224,KANSAS,GRANT
1988,2.4192,KANSAS,GRANT
1987,2.2176,KANSAS,GRANT
1986,2.5536,KANSAS,GRANT
1985,2.8896,KANSAS,GRANT
1984,2.97696,KANSAS,GRANT
1983,2.0496,KANSAS,GRANT
1982,2.2176,KANSAS,GRANT
1981,3.05088,KANSAS,GRANT
1980,2.60736,KANSAS,GRANT
2021,4.11936,KANSAS,GRAY
2019,3.58848,KANSAS,GRAY
2017,4.22016,KANSAS,GRAY
2016,4.57632,KANSAS,GRAY
2014,3.54816,KANSAS,GRAY
2013,3.65568,KANSAS,GRAY
2012,3.91104,KANSAS,GRAY
2010,3.57504,KANSAS,GRAY
2007,3.0912,KANSAS,GRAY
2006,3.7632,KANSAS,GRAY
2005,4.032,KANSAS,GRAY
2004,3.696,KANSAS,GRAY
2003,3.9648,KANSAS,GRAY
2002,3.36,KANSAS,GRAY
2001,3.8976,KANSAS,GRAY
2000,3.4272,KANSAS,GRAY
1999,4.032,KANSAS,GRAY
1998,3.8304,KANSAS,GRAY
1997,3.2256,KANSAS,GRAY
1996,3.024,KANSAS,GRAY
1995,2.016,KANSAS,GRAY
1994,3.024,KANSAS,GRAY
1993,3.5616,KANSAS,GRAY
1992,3.36,KANSAS,GRAY
1991,3.7632,KANSAS,GRAY
1990,2.9568,KANSAS,GRAY
1989,3.024,KANSAS,GRAY
1988,2.688,KANSAS,GRAY
1987,2.8896,KANSAS,GRAY
1986,3.024,KANSAS,GRAY
1985,2.8224,KANSAS,GRAY
1984,2.60064,KANSAS,GRAY
1983,2.56032,KANSAS,GRAY
1982,2.68128,KANSAS,GRAY
1981,2.49984,KANSAS,GRAY
1980,2.52672,KANSAS,GRAY
2000,2.2176,KANSAS,HAMILTON
1999,3.36,KANSAS,HAMILTON
1998,2.688,KANSAS,HAMILTON
1997,3.024,KANSAS,HAMILTON
1996,2.9568,KANSAS,HAMILTON
1994,3.1584,KANSAS,HAMILTON
1993,2.016,KANSAS,HAMILTON
1992,2.4864,KANSAS,HAMILTON
1989,2.4192,KANSAS,HAMILTON
1988,2.016,KANSAS,HAMILTON
1987,2.4192,KANSAS,HAMILTON
1986,2.5536,KANSAS,HAMILTON
1985,2.5536,KANSAS,HAMILTON
1984,2.69472,KANSAS,HAMILTON
1983,1.49856,KANSAS,HAMILTON
1982,2.4528,KANSAS,HAMILTON
1981,2.688,KANSAS,HAMILTON
2021,4.2,KANSAS,HASKELL
2020,4.28736,KANSAS,HASKELL
2019,4.368,KANSAS,HASKELL
2018,4.3344,KANSAS,HASKELL
2017,4.01184,KANSAS,HASKELL
2016,4.3344,KANSAS,HASKELL
2014,3.528,KANSAS,HASKELL
2013,3.528,KANSAS,HASKELL
2012,2.72832,KANSAS,HASKELL
2011,2.29824,KANSAS,HASKELL
2009,4.1664,KANSAS,HASKELL
2007,2.9568,KANSAS,HASKELL
2006,3.8304,KANSAS,HASKELL
2005,3.36,KANSAS,HASKELL
2004,3.1584,KANSAS,HASKELL
2003,3.024,KANSAS,HASKELL
2002,3.4944,KANSAS,HASKELL
2001,2.5536,KANSAS,HASKELL
2000,3.1584,KANSAS,HASKELL
1999,3.4944,KANSAS,HASKELL
1998,3.0912,KANSAS,HASKELL
1997,3.1584,KANSAS,HASKELL
1996,3.4944,KANSAS,HASKELL
1995,2.4864,KANSAS,HASKELL
1994,3.2256,KANSAS,HASKELL
1993,3.0912,KANSAS,HASKELL
1992,2.7552,KANSAS,HASKELL
1991,3.5616,KANSAS,HASKELL
1990,3.0912,KANSAS,HASKELL
1989,2.5536,KANSAS,HASKELL
1988,2.1504,KANSAS,HASKELL
1987,2.4192,KANSAS,HASKELL
1986,2.688,KANSAS,HASKELL
1985,2.4192,KANSAS,HASKELL
1984,2.86944,KANSAS,HASKELL
1983,2.09664,KANSAS,HASKELL
1982,2.57376,KANSAS,HASKELL
1981,2.98368,KANSAS,HASKELL
1980,1.9152,KANSAS,HASKELL
2018,3.83712,KANSAS,HODGEMAN
2017,3.74304,KANSAS,HODGEMAN
2015,4.4016,KANSAS,HODGEMAN
2011,2.9904,KANSAS,HODGEMAN
2007,2.352,KANSAS,HODGEMAN
2006,2.9568,KANSAS,HODGEMAN
2005,2.2848,KANSAS,HODGEMAN
2004,3.4944,KANSAS,HODGEMAN
2002,2.016,KANSAS,HODGEMAN
2001,2.016,KANSAS,HODGEMAN
2000,2.0832,KANSAS,HODGEMAN
1999,2.6208,KANSAS,HODGEMAN
1998,3.4944,KANSAS,HODGEMAN
1997,3.024,KANSAS,HODGEMAN
1996,2.8896,KANSAS,HODGEMAN
1995,2.688,KANSAS,HODGEMAN
1994,2.8896,KANSAS,HODGEMAN
1993,2.5536,KANSAS,HODGEMAN
1992,2.688,KANSAS,HODGEMAN
1991,3.36,KANSAS,HODGEMAN
1990,2.688,KANSAS,HODGEMAN
1989,2.2176,KANSAS,HODGEMAN
1988,2.016,KANSAS,HODGEMAN
1987,2.016,KANSAS,HODGEMAN
1986,2.016,KANSAS,HODGEMAN
1985,2.5536,KANSAS,HODGEMAN
1984,2.7552,KANSAS,HODGEMAN
1983,1.93536,KANSAS,HODGEMAN
1982,2.7552,KANSAS,HODGEMAN
1981,2.7552,KANSAS,HODGEMAN
1980,1.99584,KANSAS,HODGEMAN
2005,3.6288,KANSAS,KEARNY
2003,2.9568,KANSAS,KEARNY
2002,2.5536,KANSAS,KEARNY
2001,1.8144,KANSAS,KEARNY
2000,2.2848,KANSAS,KEARNY
1999,3.1584,KANSAS,KEARNY
1998,2.6208,KANSAS,KEARNY
1997,2.8224,KANSAS,KEARNY
1996,3.0912,KANSAS,KEARNY
1995,2.352,KANSAS,KEARNY
1994,3.1584,KANSAS,KEARNY
1993,2.2848,KANSAS,KEARNY
1992,2.4192,KANSAS,KEARNY
1991,3.2928,KANSAS,KEARNY
1990,3.0912,KANSAS,KEARNY
1989,2.6208,KANSAS,KEARNY
1988,2.8896,KANSAS,KEARNY
1987,2.2176,KANSAS,KEARNY
1986,2.688,KANSAS,KEARNY
1985,2.8224,KANSAS,KEARNY
1984,1.93536,KANSAS,KEARNY
1983,1.62624,KANSAS,KEARNY
1982,2.54688,KANSAS,KEARNY
1981,3.11808,KANSAS,KEARNY
1980,2.33856,KANSAS,KEARNY
2021,4.64352,KANSAS,MEADE
2020,4.91232,KANSAS,MEADE
2017,4.76448,KANSAS,MEADE
2015,4.34112,KANSAS,MEADE
2011,3.696,KANSAS,MEADE
2010,3.7632,KANSAS,MEADE
2009,4.3344,KANSAS,MEADE
2007,3.9648,KANSAS,MEADE
2006,4.5024,KANSAS,MEADE
2005,4.368,KANSAS,MEADE
2004,4.032,KANSAS,MEADE
